Shift LUT?,Intercept SE, Slope SE, Ex LUT Interpolation, Em LUT Interpolation,Ex LUT Split, Em LUT Split, Constant Diode, 310 nm, 320 nm, 330 nm, 340 nm
False,plus,plus,cubic,slinear,odd,none,True,0.56689716361,0.791785215407,0.645005535424,0.414771257173
False,plus,plus,cubic,slinear,odd,even,False,0.593622325835,0.792641008765,0.631067620112,0.421124118154
False,plus,plus,cubic,slinear,odd,even,True,0.575502503874,0.789789814628,0.643519076018,0.417055219347
False,plus,plus,cubic,slinear,odd,odd,False,0.579416719693,0.790641406746,0.629740428044,0.415403553286
False,plus,plus,cubic,slinear,odd,odd,True,0.561679501006,0.7878063169,0.642167978386,0.41139608809
False,plus,plus,cubic,quadratic,none,none,False,0.584082663413,0.795619202963,0.633329426851,0.418996917384
False,plus,plus,cubic,quadratic,none,none,True,0.566198504983,0.792762246275,0.645823026861,0.41495037875
False,plus,plus,cubic,quadratic,none,even,False,0.592830517533,0.795914421969,0.633074935437,0.421670774241
False,plus,plus,cubic,quadratic,none,even,True,0.574727264056,0.793050856551,0.64556429289,0.417596055369
False,plus,plus,cubic,quadratic,none,odd,False,0.577304615069,0.795604209413,0.632772696255,0.416116210798
False,plus,plus,cubic,quadratic,none,odd,True,0.559616676012,0.792757287043,0.645262020583,0.41210190534
False,plus,plus,cubic,quadratic,even,none,False,0.584082663413,0.795619202963,0.633329426851,0.418996917384
False,plus,plus,cubic,quadratic,even,none,True,0.566198504983,0.792762246275,0.645823026861,0.41495037875
False,plus,plus,cubic,quadratic,even,even,False,0.592830517533,0.795914421969,0.633074935437,0.421670774241
False,plus,plus,cubic,quadratic,even,even,True,0.574727264056,0.793050856551,0.64556429289,0.417596055369
False,plus,plus,cubic,quadratic,even,odd,False,0.577304615069,0.795604209413,0.632772696255,0.416116210798
False,plus,plus,cubic,quadratic,even,odd,True,0.559616676012,0.792757287043,0.645262020583,0.41210190534
False,plus,plus,cubic,quadratic,odd,none,False,0.584082663413,0.795619202963,0.633329426851,0.418996917384
False,plus,plus,cubic,quadratic,odd,none,True,0.566198504983,0.792762246275,0.645823026861,0.41495037875
False,plus,plus,cubic,quadratic,odd,even,False,0.592830517533,0.795914421969,0.633074935437,0.421670774241
False,plus,plus,cubic,quadratic,odd,even,True,0.574727264056,0.793050856551,0.64556429289,0.417596055369
False,plus,plus,cubic,quadratic,odd,odd,False,0.577304615069,0.795604209413,0.632772696255,0.416116210798
False,plus,plus,cubic,quadratic,odd,odd,True,0.559616676012,0.792757287043,0.645262020583,0.41210190534
False,plus,plus,cubic,cubic,none,none,False,0.58397755806,0.795588509998,0.633379192031,0.418985330819
False,plus,plus,cubic,cubic,none,none,True,0.566098487471,0.792731783057,0.645873552417,0.414939104485
False,plus,plus,cubic,cubic,none,even,False,0.592910024375,0.795902840496,0.633206873182,0.42172096192
False,plus,plus,cubic,cubic,none,even,True,0.574803851986,0.793039444505,0.645699093076,0.417645667087
False,plus,plus,cubic,cubic,none,odd,False,0.577241355136,0.79602171369,0.632767866649,0.416237673372
False,plus,plus,cubic,cubic,none,odd,True,0.559554534032,0.79317382582,0.645257475905,0.412222072078
False,plus,plus,cubic,cubic,even,none,False,0.58397755806,0.795588509998,0.633379192031,0.418985330819
False,plus,plus,cubic,cubic,even,none,True,0.566098487471,0.792731783057,0.645873552417,0.414939104485
False,plus,plus,cubic,cubic,even,even,False,0.592910024375,0.795902840496,0.633206873182,0.42172096192
False,plus,plus,cubic,cubic,even,even,True,0.574803851986,0.793039444505,0.645699093076,0.417645667087
False,plus,plus,cubic,cubic,even,odd,False,0.577241355136,0.79602171369,0.632767866649,0.416237673372
False,plus,plus,cubic,cubic,even,odd,True,0.559554534032,0.79317382582,0.645257475905,0.412222072078
False,plus,plus,cubic,cubic,odd,none,False,0.58397755806,0.795588509998,0.633379192031,0.418985330819
False,plus,plus,cubic,cubic,odd,none,True,0.566098487471,0.792731783057,0.645873552417,0.414939104485
False,plus,plus,cubic,cubic,odd,even,False,0.592910024375,0.795902840496,0.633206873182,0.42172096192
False,plus,plus,cubic,cubic,odd,even,True,0.574803851986,0.793039444505,0.645699093076,0.417645667087
False,plus,plus,cubic,cubic,odd,odd,False,0.577241355136,0.79602171369,0.632767866649,0.416237673372
False,plus,plus,cubic,cubic,odd,odd,True,0.559554534032,0.79317382582,0.645257475905,0.412222072078
False,plus,plus,linear,linear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,linear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,linear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,linear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,linear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,linear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,linear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,linear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,linear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,linear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,linear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,linear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,linear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,linear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,linear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,linear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,linear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,linear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,slinear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,slinear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,slinear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,slinear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,slinear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,slinear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,slinear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,slinear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,slinear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,slinear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,slinear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,slinear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,slinear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,linear,slinear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,linear,slinear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,linear,slinear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,linear,slinear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,linear,slinear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,linear,quadratic,none,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,linear,quadratic,none,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,linear,quadratic,none,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,linear,quadratic,none,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,linear,quadratic,none,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,linear,quadratic,none,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,linear,quadratic,even,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,linear,quadratic,even,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,linear,quadratic,even,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,linear,quadratic,even,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,linear,quadratic,even,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,linear,quadratic,even,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,linear,quadratic,odd,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,linear,quadratic,odd,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,linear,quadratic,odd,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,linear,quadratic,odd,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,linear,quadratic,odd,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,linear,quadratic,odd,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,linear,cubic,none,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,linear,cubic,none,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,linear,cubic,none,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,linear,cubic,none,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,linear,cubic,none,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,linear,cubic,none,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,linear,cubic,even,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,linear,cubic,even,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,linear,cubic,even,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,linear,cubic,even,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,linear,cubic,even,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,linear,cubic,even,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,linear,cubic,odd,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,linear,cubic,odd,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,linear,cubic,odd,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,linear,cubic,odd,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,linear,cubic,odd,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,linear,cubic,odd,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,slinear,linear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,linear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,linear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,linear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,linear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,linear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,linear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,linear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,linear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,linear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,linear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,linear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,linear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,linear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,linear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,linear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,linear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,linear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,slinear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,slinear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,slinear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,slinear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,slinear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,slinear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,slinear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,slinear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,slinear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,slinear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,slinear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,slinear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,slinear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,slinear,slinear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,slinear,slinear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,slinear,slinear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,slinear,slinear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,slinear,slinear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,slinear,quadratic,none,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,slinear,quadratic,none,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,slinear,quadratic,none,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,slinear,quadratic,none,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,slinear,quadratic,none,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,slinear,quadratic,none,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,slinear,quadratic,even,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,slinear,quadratic,even,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,slinear,quadratic,even,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,slinear,quadratic,even,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,slinear,quadratic,even,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,slinear,quadratic,even,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,slinear,quadratic,odd,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,slinear,quadratic,odd,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,slinear,quadratic,odd,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,slinear,quadratic,odd,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,slinear,quadratic,odd,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,slinear,quadratic,odd,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,slinear,cubic,none,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,slinear,cubic,none,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,slinear,cubic,none,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,slinear,cubic,none,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,slinear,cubic,none,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,slinear,cubic,none,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,slinear,cubic,even,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,slinear,cubic,even,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,slinear,cubic,even,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,slinear,cubic,even,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,slinear,cubic,even,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,slinear,cubic,even,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,slinear,cubic,odd,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,slinear,cubic,odd,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,slinear,cubic,odd,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,slinear,cubic,odd,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,slinear,cubic,odd,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,slinear,cubic,odd,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,quadratic,linear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,linear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,linear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,linear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,linear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,linear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,linear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,linear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,linear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,linear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,linear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,linear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,linear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,linear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,linear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,linear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,linear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,linear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,slinear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,slinear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,slinear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,slinear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,slinear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,slinear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,slinear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,slinear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,slinear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,slinear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,slinear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,slinear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,slinear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,quadratic,slinear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,quadratic,slinear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,quadratic,slinear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,quadratic,slinear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,quadratic,slinear,odd,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,quadratic,quadratic,none,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,quadratic,quadratic,none,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,quadratic,quadratic,none,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,quadratic,quadratic,none,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,quadratic,quadratic,none,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,quadratic,quadratic,none,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,quadratic,quadratic,even,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,quadratic,quadratic,even,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,quadratic,quadratic,even,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,quadratic,quadratic,even,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,quadratic,quadratic,even,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,quadratic,quadratic,even,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,quadratic,quadratic,odd,none,False,0.588462534446,0.574034347917,0.646470804627,0.456267112648
False,plus,plus,quadratic,quadratic,odd,none,True,0.573447244428,0.572565857678,0.657300479972,0.451534183044
False,plus,plus,quadratic,quadratic,odd,even,False,0.597269136643,0.574406840537,0.646181826165,0.459140994907
False,plus,plus,quadratic,quadratic,odd,even,True,0.582065958263,0.572937464084,0.657012670421,0.454379370339
False,plus,plus,quadratic,quadratic,odd,odd,False,0.5816605824,0.573956170946,0.645957663855,0.453182657207
False,plus,plus,quadratic,quadratic,odd,odd,True,0.566820089484,0.572486643404,0.656775835754,0.448480107203
False,plus,plus,quadratic,cubic,none,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,quadratic,cubic,none,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,quadratic,cubic,none,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,quadratic,cubic,none,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,quadratic,cubic,none,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,quadratic,cubic,none,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,quadratic,cubic,even,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,quadratic,cubic,even,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,quadratic,cubic,even,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,quadratic,cubic,even,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,quadratic,cubic,even,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,quadratic,cubic,even,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,quadratic,cubic,odd,none,False,0.588357282104,0.574013063181,0.646521957015,0.456254562284
False,plus,plus,quadratic,cubic,odd,none,True,0.573346179806,0.572544669261,0.65735220019,0.451521930101
False,plus,plus,quadratic,cubic,odd,even,False,0.59735181768,0.574404773975,0.646318724875,0.459197631814
False,plus,plus,quadratic,cubic,odd,even,True,0.582145562025,0.572935320859,0.657151987937,0.454435222785
False,plus,plus,quadratic,cubic,odd,odd,False,0.581596110021,0.574255167225,0.645953109937,0.45331534998
False,plus,plus,quadratic,cubic,odd,odd,True,0.566757451953,0.572785144691,0.656771577663,0.448611274949
False,plus,plus,cubic,linear,none,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,cubic,linear,none,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,cubic,linear,none,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,cubic,linear,none,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,cubic,linear,none,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,cubic,linear,none,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,cubic,linear,even,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,cubic,linear,even,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,cubic,linear,even,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,cubic,linear,even,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,cubic,linear,even,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
False,plus,plus,cubic,linear,even,odd,True,0.568908586134,0.568970398521,0.653625130778,0.447706731033
False,plus,plus,cubic,linear,odd,none,False,0.589185155581,0.573352578519,0.645655569938,0.456071413356
False,plus,plus,cubic,linear,odd,none,True,0.574157772448,0.571885176443,0.656471799714,0.451340109308
False,plus,plus,cubic,linear,odd,even,False,0.598073407822,0.572075876147,0.644139036649,0.458547512426
False,plus,plus,cubic,linear,odd,even,True,0.582855401489,0.570612486533,0.654936228713,0.453791688029
False,plus,plus,cubic,linear,odd,odd,False,0.583797555403,0.570435022591,0.642861615498,0.452401811801
