<Group>
Detector1
1
501	
excorr	T634436666737984840
X	Y
445	1.16534209
446	1.16700232
447	1.16849744
448	1.17038524
449	1.175601
450	1.18045044
451	1.18124306
452	1.17904246
453	1.179157
454	1.179828
455	1.1819371
456	1.18460774
457	1.187001
458	1.18938088
459	1.19066155
460	1.1909641
461	1.19340873
462	1.19841874
463	1.20338285
464	1.20688641
465	1.20775545
466	1.20966
467	1.2157445
468	1.22280407
469	1.22639227
470	1.2248311
471	1.2215836
472	1.22214592
473	1.2251302
474	1.22448313
475	1.22043109
476	1.21792674
477	1.2198019
478	1.22142851
479	1.22317994
480	1.22540939
481	1.22914732
482	1.231013
483	1.22956514
484	1.22246516
485	1.214311
486	1.21055293
487	1.2179811
488	1.23120391
489	1.25017667
490	1.27266
491	1.301847
492	1.3347038
493	1.364772
494	1.39233816
495	1.41868
496	1.44468224
497	1.46732318
498	1.484742
499	1.49870574
500	1.50879693
501	1.516607
502	1.52172363
503	1.52351582
504	1.52357447
505	1.5221417
506	1.51970971
507	1.51737213
508	1.514488
509	1.51110137
510	1.50849676
511	1.50519943
512	1.50355971
513	1.50080931
514	1.49871457
515	1.49580967
516	1.49357045
517	1.49155736
518	1.49037027
519	1.48983347
520	1.48841619
521	1.4876709
522	1.48709345
523	1.48573911
524	1.48532057
525	1.48547745
526	1.48594284
527	1.48638022
528	1.48654413
529	1.48636007
530	1.48597682
531	1.48666763
532	1.48748982
533	1.48805332
534	1.48993218
535	1.49114883
536	1.49294972
537	1.49407053
538	1.49527824
539	1.49640131
540	1.49783611
541	1.49995625
542	1.50123048
543	1.50242674
544	1.50435174
545	1.50762737
546	1.50961375
547	1.51120675
548	1.51244891
549	1.51527512
550	1.51660407
551	1.51963091
552	1.52213168
553	1.52544892
554	1.52852631
555	1.5316118
556	1.53594053
557	1.53930783
558	1.54203427
559	1.54577756
560	1.54906178
561	1.55214024
562	1.55466473
563	1.55672967
564	1.55902493
565	1.56178629
566	1.56399071
567	1.56645811
568	1.56997967
569	1.5723592
570	1.57426083
571	1.57801378
572	1.58104265
573	1.58276689
574	1.58525419
575	1.5880332
576	1.59010875
577	1.59447813
578	1.59645855
579	1.60027039
580	1.60345078
581	1.60760427
582	1.61074722
583	1.61623538
584	1.620787
585	1.6256628
586	1.629791
587	1.63430333
588	1.63774252
589	1.64128375
590	1.6455946
591	1.64905453
592	1.65285647
593	1.655813
594	1.65905344
595	1.66213
596	1.66514766
597	1.66781771
598	1.67225826
599	1.6778903
600	1.68154347
601	1.68673635
602	1.691052
603	1.6953814
604	1.70011187
605	1.70422149
606	1.70844007
607	1.71272135
608	1.71840644
609	1.72182143
610	1.72696769
611	1.73284042
612	1.73716164
613	1.74257123
614	1.74669743
615	1.75156176
616	1.75734711
617	1.76220572
618	1.766305
619	1.77301526
620	1.77744508
621	1.78381562
622	1.78997242
623	1.79494154
624	1.7992332
625	1.80414009
626	1.80982709
627	1.81566262
628	1.821469
629	1.82536352
630	1.82872283
631	1.83494127
632	1.84101415
633	1.84472072
634	1.85024774
635	1.85671556
636	1.86088812
637	1.86748052
638	1.87222266
639	1.87837887
640	1.88298261
641	1.88906217
642	1.89745724
643	1.90352
644	1.9093169
645	1.91289783
646	1.91844606
647	1.9238956
648	1.92967784
649	1.93578422
650	1.94083714
651	1.9446106
652	1.94964612
653	1.953719
654	1.95915067
655	1.96551967
656	1.97124279
657	1.976754
658	1.98004436
659	1.98564935
660	1.99078727
661	1.9984591
662	2.00279069
663	2.00834
664	2.01408267
665	2.02347016
666	2.02742171
667	2.03541279
668	2.04241371
669	2.04941
670	2.062182
671	2.06682277
672	2.07537341
673	2.08310652
674	2.08725476
675	2.09501982
676	2.10021424
677	2.11163139
678	2.11888766
679	2.12139678
680	2.13097024
681	2.1429038
682	2.148071
683	2.156253
684	2.16520882
685	2.17326117
686	2.18143439
687	2.1861105
688	2.19194865
689	2.19953156
690	2.20704126
691	2.21678972
692	2.22502947
693	2.23014736
694	2.235639
695	2.24267745
696	2.25098348
697	2.25347424
698	2.26054931
699	2.267193
700	2.275186
701	2.28446984
702	2.2909627
703	2.30386829
704	2.31034875
705	2.31721187
706	2.32183123
707	2.329732
708	2.33689451
709	2.34949446
710	2.35935259
711	2.36710358
712	2.38093829
713	2.397907
714	2.4085815
715	2.42071152
716	2.43311334
717	2.44411063
718	2.45631361
719	2.46315265
720	2.46817565
721	2.48048139
722	2.48349929
723	2.490238
724	2.50474954
725	2.5103786
726	2.522509
727	2.52273631
728	2.53939033
729	2.5510757
730	2.56466532
731	2.573955
732	2.58333135
733	2.5988493
734	2.61280584
735	2.62494278
736	2.63110948
737	2.627975
738	2.6389575
739	2.64781785
740	2.65940356
741	2.67120385
742	2.68441439
743	2.69753528
744	2.7098043
745	2.7212
746	2.73553467
747	2.744888
748	2.75005269
749	2.762459
750	2.77478218
</Group>
