Beginning of Correction Region, 350 nm Ratio, 360 nm Ratio, 370 nm Ratio, 380 nm Ratio,350 nm, 360 nm, 370 nm, 380 nm
390,1.71964533742,1.73254453969,-1.78337634734,-2.1550963214
392,1.70373612968,1.71868521837,-1.74941257903,-2.11238317357
394,1.68488321275,1.6989584087,-1.69827468817,-2.05907693333
396,1.65992012602,1.6749630825,-1.63236199993,-1.98816852201
398,1.63178585582,1.64588591683,-1.55927213664,-1.90665263873
400,1.60081101863,1.61385075973,-1.4748948839,-1.81532864929
402,1.57130155967,1.58283127709,-1.39152492728,-1.72814062107
404,1.54178963732,1.55488360635,-1.31770924277,-1.64323071917
406,1.51545263422,1.52607111736,-1.24258127818,-1.56561334917
408,1.48927309097,1.49926811581,-1.17154353012,-1.48780002883
410,1.46460573264,1.4717232356,-1.1033693151,-1.40884290621
412,1.43865448625,1.44557147173,-1.03649634148,-1.32806709414
414,1.41166538378,1.41518692022,-0.962825745135,-1.24543031962
416,1.3831906209,1.3835641622,-0.886693486378,-1.15237065357
418,1.35355163851,1.34912108188,-0.804104198302,-1.05716036643
420,1.32321981308,1.31239231924,-0.718392586561,-0.960008185604
422,1.28816166819,1.27638233695,-0.628866988063,-0.859502503189
424,1.25274739058,1.24167251078,-0.540941617817,-0.754814188254
426,1.2218746957,1.20853315549,-0.456438826601,-0.654319740337
428,1.1923616047,1.17679096375,-0.377840087547,-0.562371645999
430,1.16751887524,1.14765976571,-0.308572691306,-0.478953467235
432,1.14195077426,1.12407359369,-0.245663711208,-0.401284687185
434,1.11854774288,1.10058759807,-0.186280840607,-0.328310084659
436,1.09857243703,1.0804730443,-0.134916447972,-0.263873732235
438,1.07800640924,1.06188059035,-0.0852321980282,-0.201455064397
440,1.05952699129,1.04293085305,-0.0375350555377,-0.141613552042
442,1.03894090755,1.02679393699,0.00876089978573,-0.0824649457171
444,1.02311321221,1.00508495798,0.0555837989472,-0.0212579623096
446,1.00231016829,0.989987056977,0.09966791735,0.0383518805817
448,0.990472913799,0.966886564955,0.141644001065,0.096869972295
450,0.975790103624,0.946728187837,0.183922201718,0.157016385338
