<Session>
Acquisition 1 2017-07-12 17:09:18
<Group>
Detector1
2
401		401	
D1 300:250-650	T636354682363128763	D1 300:250-650 [COR]	T636354682363128765
X	Y	X	Y
250	44.0047	250	10172.4365
251	69.008606	251	15961.4336
252	13.000061	252	3008.86426
253	93.01245	253	21583.5957
254	121.01709	254	28035.8828
255	59.00702	255	13680.6211
256	78.01001	256	18083.8789
257	99.01343	257	22882.248
258	103.0141	258	23857.6328
259	71.00891	259	16481.7031
260	36.00348	260	8352.284
261	152.0224	261	35218.8438
262	104.014221	262	24167.0664
263	118.016541	263	27263.4375
264	51.0058	264	11813.9678
265	74.0094	265	17141.4668
266	60.00714	266	13904.2158
267	23.0015259	267	5339.39063
268	133.0191	268	30775.4258
269	165.024658	269	38237.7578
270	81.0105	270	18825.5977
271	26.0019531	271	6025.106
272	100.01355	272	23131.957
273	104.014221	273	24069.0371
274	129.018433	274	29873.8574
275	37.0036	275	8554.311
276	180.027344	276	41549.6172
277	147.021545	277	33939.1133
278	3.99871826	278	922.9532
279	19.0009155	279	4370.25
280	41.00421	280	9483.458
281	66.00812	281	15243.9922
282	146.021362	282	33723.52
283	62.0075073	283	14298.627
284	153.022583	284	35320.7266
285	105.014404	285	24215.8066
286	-9.003113	286	-2074.33936
287	33.00305	287	7608.48535
288	19.0009155	288	4374.202
289	58.0068359	289	13381.2227
290	60.00714	290	13789.3037
291	40.00409	291	9220.25
292	31.0027466	292	7167.31445
293	24.0016479	293	5536.207
294	53.0061035	294	12183.8887
295	119.016724	295	27436.0742
296	95.01276	296	21963.8164
297	142.02063	297	32741.2715
298	8.999451	298	2076.09741
299	132.018921	299	30496.0469
300	106.014587	300	24437.08
301	208.032471	301	48289.47
302	150.022034	302	35204.7227
303	97.01306	303	22109.09
304	34.0031738	304	7524.13135
305	82.01068	305	17777.8848
306	65.0079346	306	13828.2461
307	42.0043945	307	8731.136
308	80.0103149	308	16081.1553
309	82.01068	309	16298.8389
310	123.017395	310	24321.877
311	32.00287	311	6051.28271
312	82.01068	312	14766.0781
313	48.00531	313	8390.072
314	94.01257	314	15881.4863
315	94.01257	315	15192.5107
316	106.014587	316	16286.72
317	134.019287	317	19543.0137
318	10.9997559	318	1519.97278
319	108.014893	319	14237.4678
320	49.0054932	320	6140.264
321	66.00812	321	7935.312
322	63.00763	322	7232.45068
323	145.021179	323	16023.1992
324	105.014404	324	11179.5391
325	58.0068359	325	5990.339
326	-18.0043945	326	-1803.75879
327	85.01111	327	8093.148
328	61.0073242	328	5491.405
329	76.0097046	329	6644.67
330	71.00891	330	6021.547
331	92.01227	331	7600.351
332	21.00122	332	1689.20557
333	97.01306	333	7609.45947
334	150.022034	334	11415.8516
335	133.0191	335	9782.688
336	70.00873	336	4974.63428
337	22.0014038	337	1548.92468
338	104.014221	338	7223.946
339	28.0022583	339	1889.82617
340	6.99914551	340	459.9774
341	81.0105	341	5272.43066
342	13.000061	342	835.624634
343	123.017395	343	7756.045
344	21.00122	344	1291.84424
345	48.00531	345	2915.36841
346	37.0036	346	2228.53882
347	115.016052	347	6793.64746
348	57.0067139	348	3304.22559
349	146.021362	349	8319.821
350	59.00702	350	3303.12817
351	65.0079346	351	3566.006
352	24.0016479	352	1290.71436
353	128.01825	353	6814.817
354	74.0094	354	3895.958
355	108.014893	355	5635.22266
356	114.015869	356	5899.58545
357	70.00873	357	3571.26221
358	109.015076	358	5494.377
359	36.00348	359	1764.2948
360	-9.003113	360	-429.7242
361	91.012085	361	4353.712
362	116.016235	362	5554.94531
363	101.013733	363	4820.835
364	56.00653	364	2654.38
365	45.00482	365	2096.43
366	90.01196	366	4132.8457
367	116.016235	367	5319.40527
368	43.0045166	368	1971.79443
369	97.01306	369	4396.091
370	87.0114746	370	3880.18335
371	151.022217	371	6716.56934
372	178.026978	372	7888.43359
373	87.0114746	373	3836.28174
374	-1.00201416	374	-43.8282967
375	63.00763	375	2751.08252
376	62.0075073	376	2698.004
377	66.00812	377	2863.0752
378	51.0058	378	2193.45874
379	13.000061	379	553.8412
380	47.005127	380	1975.95361
381	45.00482	381	1877.85034
382	94.01257	382	3903.29517
383	118.016541	383	4889.138
384	-7.00286865	384	-291.070526
385	17.00061	385	706.6351
386	88.0116	386	3618.20215
387	27.0021362	387	1093.6825
388	24.0016479	388	962.1743
389	69.008606	389	2734.71826
390	87.0114746	390	3421.17529
391	114.015869	391	4459.46533
392	55.00641	392	2138.86548
393	34.0031738	393	1316.92163
394	66.00812	394	2547.219
395	43.0045166	395	1645.63684
396	-9.003113	396	-340.2875
397	28.0022583	397	1052.15466
398	111.015381	398	4145.285
399	58.0068359	399	2148.895
400	21.00122	400	772.6554
401	27.0021362	401	988.841736
402	52.00592	402	1887.39673
403	13.000061	403	470.627258
404	37.0036	404	1329.2782
405	42.0043945	405	1510.31152
406	86.01129	406	3088.66187
407	-44.0079956	407	-1574.99292
