<Session>
Acquisition 1 2017-07-12 14:59:31
<Group>
Detector1
2
401		401	
D1 300:250-650	T636354682363126682	D1 300:250-650 [COR]	T636354682363126684
X	Y	X	Y
250	-645.5394	250	-45561.65
251	-630.537231	251	-48883.1953
252	-708.5482	252	-59764.5039
253	-708.5482	253	-60697.625
254	-644.5393	254	-56098.91
255	-690.5458	255	-60677.5625
256	-644.5393	256	-55937.832
257	-627.5368	257	-51461.1641
258	-678.5441	258	-52878.5859
259	-649.540039	259	-50406.84
260	-732.551331	260	-57068.78
261	-620.535767	261	-48124.7266
262	-611.5344	262	-47200.43
263	-725.5504	263	-53707.3047
264	-676.5439	264	-48034.14
265	-697.546753	265	-49536.85
266	-672.5433	266	-48302.9531
267	-722.550049	267	-50202.33
268	-727.550659	268	-49125.89
269	-602.533	269	-39622.26
270	-650.540161	270	-41568.918
271	-639.5386	271	-42464.65
272	-750.5536	272	-51683.41
273	-703.547546	273	-47685.6641
274	-633.5377	274	-41987.668
275	-625.5365	275	-40729.06
276	-694.5463	276	-44351.68
277	-597.5322	277	-37308.01
278	-678.5441	278	-41660.1445
279	-667.5426	279	-40704.1055
280	-740.552368	280	-44916.3828
281	-685.5451	281	-41171.1641
282	-708.5482	282	-42161.0977
283	-671.543152	283	-39212.332
284	-697.546753	284	-39954.74
285	-684.545	285	-39491.3164
286	-737.551941	286	-42632.5938
287	-691.5459	287	-39100.2227
288	-666.5425	288	-36919.05
289	-706.5479	289	-37740.99
290	-744.552856	290	-38543.082
291	-718.5495	291	-37163.082
292	-768.5558	292	-39755.7422
293	-745.553	293	-38508.4844
294	-683.5448	294	-35450.9766
295	-693.5462	295	-35531.8828
296	-649.540039	296	-32729.96
297	-622.5361	297	-31178.97
298	-712.5487	298	-35257.8945
299	-693.5462	299	-33728.12
300	-456.508423	300	-21791.2949
301	-229.46167	301	-11073.0254
302	-104.431641	302	-5109.45
303	-6.40576172	303	-314.214661
304	-368.491577	304	-18077.582
305	-506.517334	305	-24804.916
306	-655.5409	306	-32106.6328
307	-692.5461	307	-33590.12
308	-699.547	308	-33754.8945
309	-744.552856	309	-35499.08
310	-652.540466	310	-30838.7988
311	-691.5459	311	-32491.3145
312	-654.5408	312	-30611.8184
313	-746.5531	313	-34482.61
314	-657.5412	314	-29804.4023
315	-667.5426	315	-30400.4434
316	-727.550659	316	-33293.0469
317	-654.5408	317	-29527.3
318	-739.552246	318	-33020.3828
319	-732.551331	319	-32218.625
320	-635.537964	320	-27703.1074
321	-627.5368	321	-27041.4316
322	-694.5463	322	-29760.5215
323	-648.539856	323	-27808.8418
324	-663.542053	324	-28425.6445
325	-691.5459	325	-29489.2813
326	-659.541443	326	-27964.3574
327	-716.549255	327	-30345.2051
328	-735.5517	328	-31068.6
329	-610.534241	329	-25501.31
330	-677.544	330	-28036.01
331	-727.550659	331	-29996.3086
332	-757.554443	332	-31314.0215
333	-695.546448	333	-28792.3535
334	-669.5429	334	-28063.1719
335	-672.5433	335	-27787.41
336	-716.549255	336	-29335.31
337	-756.5543	337	-30967.8066
338	-789.5583	338	-32614.5039
339	-712.5487	339	-29315.04
340	-703.547546	340	-28777.6875
341	-650.540161	341	-26654.9668
342	-634.537842	342	-26074.34
343	-712.5487	343	-29214.6328
344	-695.546448	344	-28442.6465
345	-768.5558	345	-31369.6172
346	-695.546448	346	-28475.3184
347	-725.5504	347	-29444.5254
348	-735.5517	348	-29714.5059
349	-624.5364	349	-24930.4434
350	-684.545	350	-26884.7344
351	-748.553345	351	-29226.4883
352	-719.5496	352	-27910.8516
353	-659.541443	353	-25456.4766
354	-661.541748	354	-25414.9141
355	-701.547241	355	-26971.63
356	-687.545349	356	-26566.959
357	-709.54834	357	-27217.43
358	-724.5503	358	-27664.3789
359	-751.5537	359	-28440.3223
360	-809.560547	360	-30330.67
361	-674.5436	361	-25379.31
362	-797.5592	362	-30009.291
363	-710.548462	363	-26698.7246
364	-702.5474	364	-26281.0859
365	-707.5481	365	-26500.7754
366	-734.5516	366	-27551.0957
367	-751.5537	367	-28010.4434
368	-637.538269	368	-23761.625
369	-691.5459	369	-25709.6738
370	-745.553	370	-27789.4746
371	-695.546448	371	-25918.6719
372	-701.547241	372	-26221.13
373	-747.5532	373	-27914.3262
374	-739.552246	374	-27624.959
375	-712.5487	375	-26680.2461
376	-723.5502	376	-27190.9023
377	-715.549133	377	-26984.0625
